"plot","Tree.number","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","site","id","Species","X.coord","Y.coord","T1_DBH","T1_BasalArea","Tree.CX.code","Leaf.Cx","Leaf.Density","Stem","Insects","Meristem","T2_DBH","T2_BasalArea","Tree.height","DBH_inc","X.x","X.1","max","height.ratio","X.y","Y.x","UTME.x","UTMN.x","Lat.x","Lon.x","total_jan","total_feb","total_mar","total_apr","total_may","total_jun","total_jul","total_aug","total_sep","total_oct","total_nov","total_dec","hours_jan","hours_feb","hours_mar","hours_apr","hours_may","hours_jun","hours_jul","hours_aug","hours_sep","hours_oct","hours_nov","hours_dec","total","X","Y.y","UTME.y","UTMN.y","Lat.y","Lon.y","Slope","Aspect","TWI","Prof_curv","Plan_curv","DEM","Cat_slope","Cat_area","MCat_area","Gen_curv"
"125","1283",2.08,3.02,1.915,2.685,2.265,1.575,2.19,0.67,1.265,2.055,2.55,2.25,1.66,2.83,1.35,2.7,1.6,2.71,1.02,2.06,0.105,0.245,0.86,1.39,0,1.075,1.855,1.81,2.34,0,2.675,1.18,2014,"125.rwl","1251283A","PIPO",10.7,23,27.6,598.2843996,"LG","2",1,1,2,2,30.5,730.6160244,17.82,2.9,NA,"",28.42,0.627023223082336,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"125","1289",2.265,2.945,2.475,2.51,2.775,2.09,2.53,1.495,1.8,1.965,3.07,1.915,1.87,2.255,0.65,1.945,1.595,2.05,0.865,1.37,0,0.345,1.03,0.81,0.46,1.45,1.56,2.095,2.305,0.815,1.6,0.64,2014,"125.rwl","1251289A","PIPO",10.8,30.1,29.1,665.082457,"LG","2",2,2,2,2,33.3,870.9194338,17.12,4.2,NA,"",28.42,0.602392681210415,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"125","1291",0.755,1.255,1.105,1.185,1.61,1.415,1.6,0.88,1.015,0.86,1.155,1.245,0.815,1.21,0.38,0.785,0.695,0.485,0.32,0.435,0,0.135,0.365,0.205,0,0.44,0.275,0.34,0.37,0,0.725,0.08,2014,"125.rwl","1251291A","PIPO",31.9,15.4,46.5,1698.225744,"LG","2",1,1.5,2,1,47,1734.943078,23.73,0.5,NA,"",28.42,0.834975369458128,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"125","1293",0.6,1.06,0.74,1.015,1.045,0.665,0.435,0.405,0.89,0.805,0.95,0.845,0.555,0.805,0.04,0.62,0.39,0.35,0.055,0.145,0,0.105,0.25,0.245,0,0.2,0.245,0.375,0.78,0.125,0.345,0.075,2014,"125.rwl","1251293N","PIPO",29,23.1,53,2206.181578,"LE","2",2,2,2,2,54,2290.21911,21.16,1,NA,"",28.42,0.744546094299789,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"125","1297",1.105,1.095,0.925,0.89,0.81,0.585,0.77,0.43,0.595,0.64,0.575,0.715,0.54,0.5,0.145,0.595,0.47,0.42,0.26,0.42,0,0.285,0.32,0.58,0.355,1.18,0.85,1.315,1.41,0.785,1.32,0.92,2014,"125.rwl","1251297A","PIPO",39.8,14.9,28.3,629.0170038,"LG","2",2,1,2,1,30.4,725.8329536,15.58,2.1,NA,"",28.42,0.548205489092189,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"125","1607",1.365,2.465,2.125,2.77,3.295,2.47,2.48,1.34,1.45,2.58,3.34,2.615,2.2,1.95,0.58,1.69,1.47,2.27,1.39,2.175,0.42,0.615,0.66,0.79,0.55,2.13,2.8,3.33,3.82,1.175,2.435,0.295,2014,"125.rwl","1251607A","PIPO",10.1,37.8,36.2,1029.2163,"LG","2",1,1,2,2,37,1075.209178,21.54,0.8,NA,"",28.42,0.757916959887403,353797,3963034,353797,3963034,35.80054376,-106.6180442,149266.0298,167746.9009,229588.2647,257080.0107,276072.7402,281884.708,287185.2988,271535.6826,234056.0972,200178.127,153728.6733,137894.9292,288.5,284.5,348,365.5,394.5,405,414,389,350,328,288.5,279,1.394912085496,353797,3963034,353797,3963034,35.80054376,-106.6180442,0.253573566542769,-1.45924437000384,0.63813746752654,0.00387,0.01912,2562.02002,0.12085,616.62866,1518.35034,0.0148
"127","2015",1.29,2.395,1.875,2.475,2.38,1.975,2.32,1.255,0.93,1,1.165,0.575,0.4,0.44,0.15,0.44,0.275,0.615,0.175,0.39,0,0.135,0.32,0.21,0.15,0.415,0.485,0.35,0.325,0.245,0.43,0.245,2014,"127.rwl","1272015A","ABCO",35.5,21.6,35.6,995.3813756,"","2",2,2,2,2,35.8,1006.596852,19.13,0.2,NA,"",31.87,0.600251019767807,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"127","2068",1.005,1.845,1.32,1.705,1.5,1.58,1.53,1.165,1.025,1.015,1.27,1.24,0.98,1.285,0.56,1.255,0.935,1.215,0.73,0.87,0.19,0.355,0.64,1.155,0.495,1.39,1.355,1.15,1.31,0.35,1.025,0.43,2014,"127.rwl","1272068A","PIPO",6.7,48.5,35,962.1119375,"2","2",2,2,2,2,37.8,1122.207364,23.49,2.8,NA,"x",31.87,0.737056793222466,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"127","2083",0.98,1.325,0.9,1.04,1.37,1.06,1.38,0.46,0.525,1.25,1.335,1.295,1.11,1.76,0.895,1.36,1.235,1.3,0.74,0.97,0.145,0.425,0.785,1.075,0.505,1.335,0.78,1.04,1.28,0.465,0.905,0,2014,"127.rwl","1272083A","PIPO",37.2,46.5,29.2,669.6613244,"","2",1,1,2,2,31.8,794.2253679,23.7,2.6,NA,"x",31.87,0.743646062127392,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"127","2090",2.325,2.54,2.85,2.92,3.5,2.545,2.59,2.13,1.725,2.3,1.995,1.82,1.185,1.88,1.035,1.335,0.89,1.245,0.505,0.795,0.045,0.225,0.405,0.4,0.22,0.57,0.585,0.615,0.64,0.335,0.64,0.16,2014,"127.rwl","1272090A","PIPO",44.3,48.2,56.5,2507.185169,"","2",2,2,2,2,58.2,2660.329828,28.97,1.7,NA,"DFI",31.87,0.909005334170066,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"127","2200",1.875,2.69,2.135,2.485,2.33,2.205,2.15,2.89,1.54,2.305,2.62,1.27,0.885,1.12,0.715,1.43,1.755,2.02,1.57,2.065,0.47,1.375,1.705,1.345,1.155,2.96,2.59,1.685,2.24,0.785,2.135,0.465,2014,"127.rwl","1272200A","PIPO",34.5,2.5,81.5,5216.806544,"","2",2,2,2,2,79.1,4914.082932,31.36,-2.4,NA,"DSI",31.87,0.983997489802322,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"127","5998",0.765,1.225,0.97,1.695,1.59,1.435,1.92,1.205,1.235,1.155,1.8,1.125,0.945,1.33,0.475,1.59,0.83,0.75,0.27,0.685,0.08,0.23,0.555,0.5,0.365,1.135,1.49,1.275,1.13,0.31,0.63,0.32,2014,"127.rwl","1275998A","PIFL",32,20,11.3,100.2874068,"","2",2,1,2,2,11.5,103.8688194,11.05,0.2,NA,"",31.87,0.346721054283025,352398,3963263,352398,3963263,35.8023983,-106.6335638,117780.1829,140706.9243,205942.8853,244442.7041,273585.4805,284504.6104,287542.0244,262861.3828,215146.3179,172384.2349,123646.0532,106292.3064,295.5,291,355,376.5,404.5,418,422.5,401.5,357,335.5,292.5,294.5,0.448503989383471,352398,3963263,352398,3963263,35.8023983,-106.6335638,-0.867619954228426,0.025073765326572,0.903823004116438,8e-05,0.00444,2553.44995,0.06691,450.06104,605.49896,8e-04
"137","2126",1.5,2.11,1.905,3.45,3.565,2.805,2.9,1.62,2.525,2.535,2.2,1.52,2.145,2.23,0.95,2.385,1.88,2.6,1.08,1.235,0.285,0.955,1.185,0.72,0.44,2.095,1.825,1.49,1.72,0.82,1.36,0.615,2014,"137.rwl","1372126A","PSME",39.6,1.8,20.5,330.0632994,"LG","2",2,2,2,2,24.2,459.9601919,13.3,3.7,NA,"",21.3,0.624413145539906,352595,3963459,352595,3963459,35.80419437,-106.6314204,39341.18878,65244.42163,127177.0991,184852.9531,233594.4941,255512.2422,252590.3823,209920.4609,145172.5967,90200.53296,46189.65857,31010.23926,211,232,309,350.5,380.5,390,399.5,375.5,321.5,278,216,192,-2.92745894517428,352595,3963459,352595,3963459,35.80419437,-106.6314204,3.17276786061381,0.906726996525923,-1.38247830864688,0.00993,0.01676,2550.84009,0.20853,695.11151,695.11151,0.04241
"137","2129",1.3,1.305,1.15,1.03,0.99,1.02,1.03,0.72,0.755,0.915,0.915,0.875,0.84,1.045,0.49,1.25,0.795,1.12,0.47,0.595,0,0.21,0.685,0.375,0,0.635,0.88,0.72,0.745,0.24,0.63,0.245,2014,"137.rwl","1372129A","PIPO",1,44.7,26.9,568.321485,"LG","1",2,2,2,2,28.4,633.4702076,12.43,1.5,NA,"",21.3,0.583568075117371,352595,3963459,352595,3963459,35.80419437,-106.6314204,39341.18878,65244.42163,127177.0991,184852.9531,233594.4941,255512.2422,252590.3823,209920.4609,145172.5967,90200.53296,46189.65857,31010.23926,211,232,309,350.5,380.5,390,399.5,375.5,321.5,278,216,192,-2.92745894517428,352595,3963459,352595,3963459,35.80419437,-106.6314204,3.17276786061381,0.906726996525923,-1.38247830864688,0.00993,0.01676,2550.84009,0.20853,695.11151,695.11151,0.04241
"137","2175",3.18,4.71,5.935,4.08,4.46,4.265,5.225,2.895,2.675,3.03,2.525,2.285,2.255,2.955,0.635,2.535,1.45,2.145,0.55,2.205,0,2.67,2.3,1.59,1.59,1.92,2.41,2.065,1.65,0.375,1.085,0.485,2014,"137.rwl","1372175A","PIFL",3.3,25.3,20.9,343.069482,"LE","2",2,2,2,2,24.5,471.4348494,10.95,3.6,NA,"x",21.3,0.514084507042254,352595,3963459,352595,3963459,35.80419437,-106.6314204,39341.18878,65244.42163,127177.0991,184852.9531,233594.4941,255512.2422,252590.3823,209920.4609,145172.5967,90200.53296,46189.65857,31010.23926,211,232,309,350.5,380.5,390,399.5,375.5,321.5,278,216,192,-2.92745894517428,352595,3963459,352595,3963459,35.80419437,-106.6314204,3.17276786061381,0.906726996525923,-1.38247830864688,0.00993,0.01676,2550.84009,0.20853,695.11151,695.11151,0.04241
"137","2180",0.55,0.7,0.725,0.88,0.955,0.885,0.97,0.42,0.675,0.705,0.68,0.655,0.48,0.89,0.23,0.885,0.46,0.515,0.13,0.56,0,0.16,0.39,0.315,0.195,0.545,0.42,0.46,0.485,0.165,0.465,0.17,2014,"137.rwl","1372180A","PIPO",19.8,34,56.1,2471.810866,"LG","2",2,2,2,2,56.8,2533.88083,21.3,0.7,NA,"",21.3,1,352595,3963459,352595,3963459,35.80419437,-106.6314204,39341.18878,65244.42163,127177.0991,184852.9531,233594.4941,255512.2422,252590.3823,209920.4609,145172.5967,90200.53296,46189.65857,31010.23926,211,232,309,350.5,380.5,390,399.5,375.5,321.5,278,216,192,-2.92745894517428,352595,3963459,352595,3963459,35.80419437,-106.6314204,3.17276786061381,0.906726996525923,-1.38247830864688,0.00993,0.01676,2550.84009,0.20853,695.11151,695.11151,0.04241
"143","2558",0.345,0.56,0.44,0.57,0.67,0.325,0.775,0.27,0.31,0.57,0.56,0.475,0.21,0.485,0,0.41,0.265,0.365,0.115,0.28,0,0,0.275,0.315,0,0.405,0.585,1.005,0.75,0.175,0.52,0.41,2014,"143.rwl","1432558A","PIPO",25.8,37,52.1,2131.890828,"LE","2",2,2,2,2,53.8,2273.28594,20.4,1.7,NA,"",27.75,0.735135135135135,353799,3963446,353799,3963446,35.80425727,-106.6180974,113099.2954,136760.9898,202564.3447,242709.6514,273332.5811,285200.0518,287773.707,261715.2627,212441.1182,168346.5977,119234.7222,101631.5759,305.5,298,363,386,416,420,434,410.5,367,343.5,301.5,295.5,0.314074126332588,353799,3963446,353799,3963446,35.80425727,-106.6180974,-1.1807580263018,0.601485366703868,3.43401508491515,0.00315,0.04658,2573.28003,0.01924,548.96088,594.23358,0.01041
"143","2562",1.21,1.35,0.995,1.28,1.385,1.195,1.765,0.415,1.275,1.475,1.375,1.165,0.755,1.065,0.365,0.865,0.585,0.86,0.285,0.475,0,0.195,0.28,0.37,0.35,0.55,1.015,2.72,3.23,2.99,3.185,2.415,2014,"143.rwl","1432562A","PIPO",15.1,8.6,41.5,1352.650844,"LE","1.5",2,2,1,2,46.9,1727.568195,14.78,5.4,NA,"",27.75,0.532612612612613,353799,3963446,353799,3963446,35.80425727,-106.6180974,113099.2954,136760.9898,202564.3447,242709.6514,273332.5811,285200.0518,287773.707,261715.2627,212441.1182,168346.5977,119234.7222,101631.5759,305.5,298,363,386,416,420,434,410.5,367,343.5,301.5,295.5,0.314074126332588,353799,3963446,353799,3963446,35.80425727,-106.6180974,-1.1807580263018,0.601485366703868,3.43401508491515,0.00315,0.04658,2573.28003,0.01924,548.96088,594.23358,0.01041
"143","2563",1.255,1.9,1.48,1.64,1.69,1.345,1.82,1.045,1.465,1.65,1.635,1.65,1.13,2.025,0.795,1.59,1.03,1.345,0.385,0.9,0,0.46,0.545,0.455,0.215,0.995,0.995,2.595,2.225,1.465,2.175,0.96,2014,"143.rwl","1432563A","PIPO",24.2,7.3,61,2922.464098,"LE","2",2,2,2,2,63.4,3156.952375,27.75,2.4,NA,"",27.75,1,353799,3963446,353799,3963446,35.80425727,-106.6180974,113099.2954,136760.9898,202564.3447,242709.6514,273332.5811,285200.0518,287773.707,261715.2627,212441.1182,168346.5977,119234.7222,101631.5759,305.5,298,363,386,416,420,434,410.5,367,343.5,301.5,295.5,0.314074126332588,353799,3963446,353799,3963446,35.80425727,-106.6180974,-1.1807580263018,0.601485366703868,3.43401508491515,0.00315,0.04658,2573.28003,0.01924,548.96088,594.23358,0.01041
"145","1941",0.645,0.855,0.325,0.86,0.825,0.675,0.825,0.305,0.765,1.255,1.135,0.735,0.865,0.8,0.22,0.89,0.36,0.88,0.24,0.465,0,0.075,0.355,0.555,0,0.415,0.635,0.47,0.61,0.28,0.305,0.175,2014,"145.rwl","14519411","PIPO",18.4,0.5,44.2,1534.383972,"LG","2",2,2,1.5,2,45.3,1611.706356,22.02,1.1,NA,"",26.31,0.836944127708096,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1942",0.415,0.52,0.495,0.5,0.635,0.525,0.725,0.255,0.275,0.53,0.43,0.33,0.345,0.465,0,0.285,0.155,0.43,0.16,0.33,0,0.14,0.16,0.245,0,0.215,0.325,0.435,0.31,0,0.215,0,2014,"145.rwl","14519421","PIPO",11.1,13.8,38.2,1146.083448,"LG","2",1.5,2,2,2,39.1,1200.723552,17.18,0.9,NA,"",26.31,0.652983656404409,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1954",0.375,0.38,0.45,0.725,0.815,0.82,0.875,0.415,0.605,0.645,0.795,0.455,0.545,0.62,0,0.54,0.285,0.6,0.2,0.375,0,0,0.265,0.19,0,0.21,0.175,0.26,0.16,0,0.275,0,2014,"145.rwl","14519541","PIPO",24.2,9.8,46.5,1698.225744,"DSF","2",2,2,2,2,47.4,1764.599687,20.54,0.9,NA,"",26.31,0.780691752185481,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1966",0.745,0.74,0.475,0.715,0.805,0.965,1.085,0.355,0.575,0.82,0.545,0.385,0.415,0.6,0.25,0.555,0.485,0.575,0.385,0.4,0,0.23,0.325,0.415,0.28,0.66,1.205,1.13,1.48,0.7,1.085,0.66,2014,"145.rwl","14519661","PIPO",39.4,9.2,26,530.92871,"LF","2",2,1,2,1,29,660.5192975,10.78,3,NA,"",26.31,0.409730140630939,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1967",0.295,0.485,0.435,0.57,0.755,0.62,0.97,0.415,0.635,0.525,0.425,0.305,0.555,0.525,0,0.39,0.27,0.305,0.265,0.24,0,0,0.205,0.27,0,0.31,0.3,0.145,0.385,0,0.425,0,2014,"145.rwl","14519671","PIPO",37.6,11.1,54.1,2298.709257,"LG","2",1.5,2,2,2,55.2,2393.137598,22.16,1.1,NA,"",26.31,0.84226529836564,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1969",0.745,1.09,0.77,1.27,1.24,1.35,1.125,0.725,0.925,0.88,0.995,0.525,0.91,1.015,0.22,1.295,0.69,0.985,0.485,0.63,0,0.2,0.48,0.505,0.085,0.625,0.6,0.495,0.63,0.26,0.685,0.19,2014,"145.rwl","14519691","PIPO",37,15.9,45,1590.429938,"LG","2",1.5,2,2,2,46.3,1683.648767,26.31,1.3,NA,"",26.31,1,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1970",0.56,0.53,0.475,0.67,0.975,0.925,0.99,0.535,0.645,0.75,0.87,0.59,0.69,0.785,0,0.95,0.24,0.66,0.41,0.445,0,0.235,0.44,0.435,0.155,0.795,0.715,0.43,0.485,0.265,0.68,0.225,2014,"145.rwl","14519701","PIPO",35.1,16.6,40.6,1294.617823,"LG","2",2,1,2,2,42.5,1418.624234,24.59,1.9,NA,"",26.31,0.93462561763588,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1975",0.245,0.295,0.265,0.495,0.47,0.485,0.84,0.24,0.455,0.585,0.435,0.285,0.545,0.785,0,0.625,0.25,0.59,0.2,0.315,0,0.08,0.46,0.26,0,0.47,0.38,0.425,0.44,0,0.375,0,2014,"145.rwl","14519751","PIPO",9.7,3.1,30.2,716.3139359,"LF","1.5",1,1,2,2,31.3,769.4460768,18.43,1.1,NA,"",26.31,0.700494108703915,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1976",0.32,0.42,0.435,0.475,0.545,0.385,0.58,0.215,0.325,0.52,0.635,0.425,0.445,0.695,0.23,0.71,0.46,0.77,0.235,0.34,0,0.14,0.36,0.345,0.165,0.6,0.695,0.625,0.495,0.13,0.49,0.105,2014,"145.rwl","14519761","PIPO",7.8,4.5,24.9,486.954304,"LG","2",2,1,2,1.5,26.4,547.3906416,15.43,1.5,NA,"",26.31,0.586469023185101,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1977",0.705,0.925,0.89,1.14,1.4,0.845,1.175,0.58,0.5,0.715,0.425,0.565,1.025,1.275,0.255,1.42,0.64,0.915,0.355,0.635,0,0.265,0.715,0.925,0.26,0.9,0.905,0.995,1.025,0.345,0.845,0.23,2014,"145.rwl","14519771","PIPO",8.5,3,37,1075.209178,"LE","2",2,2,2,2,39.2,1206.873214,19.94,2.2,NA,"",26.31,0.757886735081718,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
"145","1980",0.97,1.295,1.1,2.235,2.155,1.92,1.82,0.505,0.96,1.205,1.405,0.905,1.41,1.63,0.5,2.045,1.15,1.705,0.695,0.975,0.205,0.355,0.465,0.425,0.22,0.83,0.98,1.015,0.56,0.21,0.445,0.25,2014,"145.rwl","14519801","PIFL",3,5.6,8.2,52.8101279,"LF","1",1,1.5,2,2,10.1,80.11839898,6.13,1.9,NA,"x",26.31,0.232991258076777,352393,3963658,352393,3963658,35.80595751,-106.633692,93458.13892,118972.7527,185221.9224,230778.6773,266495.4297,281147.2793,282304.0801,251623.2554,197546.2158,149463.0198,100195.0222,82444.5166,272.5,271,338,366.5,394.5,405,414.5,391,343,316.5,271,263.5,-0.425383860636673,352393,3963658,352393,3963658,35.80595751,-106.633692,0.484888837297536,0.339712457063352,-1.67200052997735,0.00572,0.07947,2544.54004,0.18165,400.99454,400.99454,0.0434
